
ivm1683;О продолжении решения однородной системы уравнений Максвелла;;517.946;;;Э. Н. Сатторов, ;;;;2008
ivm168;Об оценках решений дифференциальных уравнений с запаздывающим аргументом;;517.929;;;В. В. Власов, Д. А. Медведев, ;;;;2004
ivm169;Об идентификации некоторых классов операторных моделей эволюционного типа;;.517.977;;;С. Ю. Култышев, Л. М. Култышева, ;;;;2004
ivm16;Метод декомпозиции области в случае неперекрывающихся подобластей ;;519.632;;;Г. И. Шишкин, ;;;;2005
ivm1700;Об одном сплайн-проекционном методе для ;;517.96:519.6;;;Ю. Р. Агачев, ;;;;2008
ivm1707;Методы решения обобщенного интегрального уравнения Вольтерра первого рода;;517.648:519.642;;;А. Ф. Галимянов, Д. Э. Сайфуллина, ;;;;2008
ivm1708;Суммарное уравнение для функций, голоморфных вне треугольника;;517.9;;;Ф. Н. Гарифьянов, ;;;;2008
ivm1709;Прямые методы решения сингулярных интегральных уравнений ;;517.544;;;В. И. Касьянов, ;;;;2008
ivm170;Об отсутствии собственных значений у задачи, обобщающей задачу о волноводах;;517.984;;;В. С. Мокейчев, ;;;;2004
ivm1710;О построении функции Римана для уравнения Бианки в $n$-мерном ;;517.956;;;О. А. Кощеева, ;;;;2008
ivm1711;Описание билинейных форм, порожденных индефинитными векторными мерами;;517.984:517.986;;;М. С. Матвейчук, ;;;;2008
ivm171;Об одном классе решений уравнения Вольтерра II рода с регулярной особенностью в банаховом пространстве;;517.968;;;И. В. Сапронов, ;;;;2004
ivm1721;Определение границы в локальной гипотезе Хажинского--Тамми;;517.546;;;Д. В. Прохоров, В. Г. Гордиенко, ;;;;2008
ivm1722;Об ортогональности собственных волн полуоткрытого упругого волновода;;517.958:539.3;;;К. Н. Вдовина, Н. Б. Плещинский, Д. Н. Тумаков, ;;;;2008
ivm1729;Сумматорные и интегральные уравнения периодических задач дифракции упругих волн на дефектах в слоистых средах;;517.958:539.3;;;Н. Б. Плещинский, Е. А. Осипов, ;;;;2008
ivm172;Обратная начальная задача для некоторых линейных систем дифференциально-разностных уравнений;;519.929;;;В. Б. Черепенников, ;;;;2004
ivm173;Об устойчивости по части переменных линейных автономных систем с последействием;;517.929;;;К. М. Чудинов, ;;;;2004
ivm1745;Об одной реализации картановских продолжений;;512.815;;;Ю. Б. Ермолаев, ;;;;2008
ivm1748;Нахождение и оценка числа бесповторных булевых функций в базисе $\{\,\vee,-\}$;;519.714;;;О. В. Зубков, ;;;;2008
ivm174;Классификация типа Бэра измеримых и стандартных функций;;517.988;;;И. В. Шрагин, ;;;;2004
ivm1751;Гиперкомплексные числа в теории физических структур;;511.11;;;Г. Г. Михайличенко, Р. М. Мурадов, ;;;;2008
ivm1759;Об аппроксимации двойственных пространств ;;517.988;;;Н. Б. Плещинский, Р. Ш. Мухутдинов, ;;;;2008
ivm175;Новые изопериметрические неравенства для моментов областей и жесткости кручения;;517.956;;;Ф. Г. Авхадиев, ;;;;2004
